id,productId,userId,rating,title,comment,createdAt,updatedAt
6f5ee1b1-fe82-4772-89bd-74c6479d5d4a,b76c0480-a3a5-435e-bec7-461fcb4f84e3,3a5c511e-ee60-46f1-832d-77d9cbab8c76,5,Outstanding,Good product but a bit overpriced.,2024-02-28T08:42:03.288321Z,2024-04-10T04:40:01.669396Z
3f2358df-660c-4ac2-88ba-cf95ca6c6016,b76c0480-a3a5-435e-bec7-461fcb4f84e3,f7edef60-ba8b-474b-9296-16765dafcefe,5,Not bad,Amazing quality and fast shipping!,2024-08-07T19:07:06.148725Z,2024-10-18T08:57:11.097283Z
b46f2b42-6eec-47e0-a8fe-9d58c2028dcf,b76c0480-a3a5-435e-bec7-461fcb4f84e3,4e2db21e-c4c8-4e57-990c-dac81d5dcfd6,4,Excellent quality,Highly recommend to everyone!,2024-05-08T06:25:06.514889Z,2024-11-27T00:26:04.510150Z
3733a875-be63-4624-9b88-5a17b8cc97e7,b76c0480-a3a5-435e-bec7-461fcb4f84e3,b3ab866a-8102-4c31-87b7-26b28297149c,4,Highly recommend,Excellent customer service and product.,2023-03-06T12:56:20.664327Z,2024-06-09T05:11:19.010632Z
b6298852-7583-4ca3-a562-639b9f0e5de6,7f0760fb-ebcc-49c7-8e15-872799480248,bea84f61-7fa8-47a1-831f-ab0b48b20615,4,Terrible,Good but could use some improvements.,2022-02-02T03:21:22.507417Z,2022-02-12T05:33:47.266863Z
35dd91e6-276f-42e9-af08-e914a6d7d1a8,7f0760fb-ebcc-49c7-8e15-872799480248,9e97385e-c346-4acd-89d6-ec5a6fc5408e,2,Terrible,I absolutely love this product! Exceeded my expectations.,2023-07-03T00:33:32.797925Z,2023-12-06T06:55:23.120364Z
a00a70be-b2b3-48f7-825f-390793b3d57c,7f0760fb-ebcc-49c7-8e15-872799480248,90499a0b-4bce-47fe-b47a-e3f9ed0bd1cc,3,Excellent quality,"Expected more based on reviews, but it's decent.",2022-08-14T02:46:44.985502Z,2022-12-21T08:17:30.208915Z
550cb2c5-788e-45b3-b20d-92539cd1081f,40efc5a3-ac3e-4ea7-aaac-b6fa376b2a40,37164570-03a8-42f2-845d-c40de787b7d0,5,Love it,"Not what I expected, quality could be much improved.",2023-04-24T23:51:31.457244Z,2024-09-29T12:59:12.262241Z
a07940cf-9321-481c-a147-af72ac95f4bc,40efc5a3-ac3e-4ea7-aaac-b6fa376b2a40,9ee3a7bf-1f02-47cc-938b-f606db7501b1,3,Fantastic,Highly recommend to everyone!,2024-01-05T08:25:06.611999Z,2024-10-31T09:10:50.215830Z
9d9effcc-e2d8-4dca-8fba-0156920cf1b2,54aacb3f-63df-42cd-929f-d3eb3e7b135f,3d26c370-1682-488c-ab7c-833c2768bbd6,5,Good value,"Poor quality, broke after a week.",2024-02-05T08:52:20.653169Z,2024-03-31T19:24:27.209422Z
a5b09639-3432-47a5-80d9-4bfb5088f77a,54aacb3f-63df-42cd-929f-d3eb3e7b135f,e2a9cf5f-fbeb-4a1c-b37f-eb49dd7ed290,4,Poor quality,Excellent customer service and product.,2024-04-19T02:28:10.932655Z,2024-04-27T16:16:37.429715Z
c4929c49-bde2-4e4a-a376-83bf62bcb443,54aacb3f-63df-42cd-929f-d3eb3e7b135f,2587d0be-4edb-4a38-97b7-83bc0875bc58,4,Poor quality,Excellent customer service and product.,2024-08-31T16:22:25.031394Z,2024-09-14T05:51:20.450244Z
31ce0f38-75e6-4211-a138-18df6b4115c0,54aacb3f-63df-42cd-929f-d3eb3e7b135f,b25b3209-6f7a-478d-b5f1-2bd4cd740f9d,3,Highly recommend,"It's okay for the price, nothing special.",2022-08-09T21:23:23.152085Z,2024-10-15T10:07:00.334064Z
73230c06-21a1-4911-addc-006a204ae0ea,54aacb3f-63df-42cd-929f-d3eb3e7b135f,4119604b-ca8d-441b-b21c-24240140dc25,1,Excellent quality,"Would definitely buy again, very satisfied with the quality.",2023-04-22T18:50:20.942401Z,2023-12-16T17:04:24.297391Z
47166c16-298e-488f-88ea-2e336eb4abc8,54aacb3f-63df-42cd-929f-d3eb3e7b135f,c3287722-665e-4f08-8fc2-599c07ad58a5,3,Highly recommend,"It's okay for the price, nothing special.",2023-07-29T08:45:38.992237Z,2023-10-13T18:57:41.442237Z
6bde5993-aac5-4ff9-b374-ef4f6b0ae966,54aacb3f-63df-42cd-929f-d3eb3e7b135f,5efaa8d3-3350-42c4-8b93-9a855c4dfd4e,5,Excellent quality,Good but could use some improvements.,2022-11-24T06:12:03.841718Z,2024-04-12T15:02:17.441699Z
0b0b237a-7ecf-4c54-9e2b-c26ec1373481,54aacb3f-63df-42cd-929f-d3eb3e7b135f,603e5878-e3c9-4cd9-84d5-2fb558522dad,2,Could be better,"Poor quality, broke after a week.",2022-12-01T18:24:15.604413Z,2022-12-22T09:01:41.821355Z
098d13bb-d7a5-4428-922c-0d63ddb8bb2e,93e2037d-1605-4db8-b1e9-0e23084a8e9c,11b637ab-c1b4-4643-ac3e-8ccb00034809,4,Could be better,Good but could use some improvements.,2023-02-17T01:57:34.962628Z,2024-08-10T01:21:41.017062Z
47445fcd-30ff-4edb-ad94-2ce77bd4fbfb,e7a24dc7-db39-45a6-b963-d754586054a7,a635fb98-d21e-4c61-b9f8-de3a6fe08232,2,Outstanding,Good product but a bit overpriced.,2024-01-11T09:17:20.790303Z,2024-07-06T12:05:35.812241Z
e08ba4a2-fde9-4bcb-998c-d537b528664e,e7a24dc7-db39-45a6-b963-d754586054a7,e3d330ae-4786-4994-b18a-bec08c75c952,4,Great product!,Good product but a bit overpriced.,2022-11-02T22:29:31.889897Z,2024-08-19T03:53:23.983253Z
09657306-fbcd-4c49-a5d1-9ff777ced08e,abdaf101-9e5c-49d1-a56a-b15d346f734f,d0e4db7f-8791-480e-ac0b-aefc5846adcd,3,Fantastic,I absolutely love this product! Exceeded my expectations.,2022-05-23T03:20:55.720999Z,2024-06-02T13:14:10.092292Z
e6ba41af-fd51-42a3-b887-169c4b64a0d4,abdaf101-9e5c-49d1-a56a-b15d346f734f,1f32f074-2d63-45ca-9e57-e9c2fd9f58ae,5,Outstanding,"Perfect for my needs, great build quality.",2024-04-15T17:00:59.721673Z,2024-05-11T08:56:50.045168Z
4c7e5d30-7f63-4133-83f8-95d8c53c7c88,5fa56508-25c8-49f0-bd32-49dff94802e1,59c79d85-7632-4580-838b-193165a3b0e0,5,Not bad,"Not what I expected, quality could be much improved.",2022-12-04T22:39:50.851952Z,2023-12-27T08:44:10.969784Z
7ec80b75-9f2c-4f17-836f-67f93170a85a,5fa56508-25c8-49f0-bd32-49dff94802e1,f2bec0e9-c87f-4b71-b8da-7323302cc6cd,4,Not bad,"Expected more based on reviews, but it's decent.",2022-11-23T04:48:37.930924Z,2024-01-20T20:28:42.128317Z
845f76f2-e983-4ace-8bb6-037c78777b2d,0d0eabe6-da39-4d9b-b6ce-b09ebd687175,7d6801fc-1265-4b36-89ff-77c4ae06cce9,4,Amazing!,"Not what I expected, quality could be much improved.",2022-11-26T23:30:14.096258Z,2023-08-23T09:45:05.370157Z
ef2f8801-7412-410f-b44b-e09c49f09e13,0d0eabe6-da39-4d9b-b6ce-b09ebd687175,9422869f-1f6f-4b65-aacd-a8e7cbd7db00,5,Highly recommend,Excellent customer service and product.,2023-10-25T23:54:13.728723Z,2023-12-03T02:31:03.222796Z
7a3273a5-138a-40f5-ac99-bdda90cefc02,0d0eabe6-da39-4d9b-b6ce-b09ebd687175,26b5ff73-0df5-4ba1-a91b-29c6ce1ad624,5,Amazing!,Good but could use some improvements.,2023-01-30T06:31:06.356987Z,2023-08-31T18:48:33.538891Z
cbed49c2-921e-4ff9-b7a0-b2d0f3b3ab7c,0d0eabe6-da39-4d9b-b6ce-b09ebd687175,703a27a4-ec0c-47ed-9bda-0e1cc6c5b4a6,4,Disappointed,"Average product, nothing outstanding.",2023-04-10T20:09:54.529018Z,2023-07-27T04:14:58.381308Z
7decbe54-bdaf-49f4-90e6-a0681a09132a,124ae4d8-ddf8-4d9e-9f8e-ee457c3156f7,752081d6-eade-4039-94a6-5e3ba9bf6f16,4,Terrible,Exactly what I was looking for.,2022-07-27T12:12:04.291334Z,2023-10-03T05:43:19.997714Z
1e700670-2b15-446d-b895-3afa6722a290,124ae4d8-ddf8-4d9e-9f8e-ee457c3156f7,46e30fcc-89a8-4bd1-a627-05916f5e3971,4,Not bad,"Expected more based on reviews, but it's decent.",2023-04-18T03:47:07.252248Z,2023-05-04T14:11:17.029974Z
1134ae20-bd04-4e2a-944c-413366193a3d,124ae4d8-ddf8-4d9e-9f8e-ee457c3156f7,6932fe68-6a9b-4b1b-8f18-fdf24d574a18,5,Amazing!,"Perfect for my needs, great build quality.",2022-09-29T03:59:35.088150Z,2023-09-26T13:13:09.416209Z
9f8dd4b8-68d4-4b0c-8691-5bbe28a9ac4e,124ae4d8-ddf8-4d9e-9f8e-ee457c3156f7,3035124c-719b-4373-8a2c-d29a77df9c95,4,Excellent quality,I absolutely love this product! Exceeded my expectations.,2023-03-28T08:23:06.051521Z,2024-04-22T23:59:27.203352Z
19850193-17c1-415b-b202-59bc996c07a3,124ae4d8-ddf8-4d9e-9f8e-ee457c3156f7,2587d0be-4edb-4a38-97b7-83bc0875bc58,3,Could be better,"Poor quality, broke after a week.",2022-10-10T16:38:31.543810Z,2023-12-27T03:43:03.677741Z
93c132ba-00c5-41d6-93e3-b4c606d930b1,124ae4d8-ddf8-4d9e-9f8e-ee457c3156f7,bf6f7798-b705-42dc-98cd-62a8554262bd,5,Highly recommend,"It's okay for the price, nothing special.",2022-02-24T01:36:17.250365Z,2022-07-08T17:06:17.237465Z
19f39381-b03c-4200-822e-bed503dcdd76,124ae4d8-ddf8-4d9e-9f8e-ee457c3156f7,43aad5d4-8cd0-4371-90ba-f9000c440ca1,4,Okay product,Good product but a bit overpriced.,2023-02-06T12:06:14.769575Z,2023-11-07T15:13:10.823895Z
26c35c89-269e-4726-ba1d-7f5339251c39,a02044a3-ad8d-49c2-8c9b-ffb673646b40,cd4ec50e-68cf-42df-9c4d-c1c93f186a05,4,Okay product,"Poor quality, broke after a week.",2022-10-22T23:00:06.194069Z,2024-03-20T22:39:30.774992Z
b307562f-5785-4a95-a3fd-02da386a534f,a02044a3-ad8d-49c2-8c9b-ffb673646b40,879149a5-330d-48f8-8290-f246919dd923,5,Okay product,"Would definitely buy again, very satisfied with the quality.",2022-06-24T10:43:04.174740Z,2023-01-01T10:57:29.148723Z
20f30a4b-9834-4326-a0e5-9769b3854a4a,a02044a3-ad8d-49c2-8c9b-ffb673646b40,f7a14e15-6d54-4621-b589-e71378d01c71,1,Amazing!,Good product but a bit overpriced.,2022-12-09T00:11:16.924065Z,2023-02-25T05:43:48.894529Z
612a84f1-4731-4817-b187-bde4f26cb7dd,a02044a3-ad8d-49c2-8c9b-ffb673646b40,887722d2-bffb-40c6-bf01-5709a6686615,4,Amazing!,"Poor quality, broke after a week.",2022-01-02T15:55:15.495523Z,2022-08-14T01:52:01.594822Z
b540092c-4792-4dfd-83af-db5d482fb2b5,8b33fed3-ef3f-4e7e-8afb-805b39af2b22,a50b1992-8de5-4289-a705-10f7756b1610,3,Perfect,"Expected more based on reviews, but it's decent.",2024-02-13T04:49:06.104849Z,2024-07-17T23:21:28.514496Z
b3604cae-eb32-4119-a236-428e0f6560a7,8b33fed3-ef3f-4e7e-8afb-805b39af2b22,64ccb899-5dd6-4100-9ece-c1648b3e1282,4,Perfect,"Not what I expected, quality could be much improved.",2023-11-11T15:16:23.481035Z,2023-11-17T11:19:45.349950Z
9f8c4042-451c-4fa2-8883-dd5d1d397501,8b33fed3-ef3f-4e7e-8afb-805b39af2b22,21f219e5-745f-48ba-b27a-692cee878183,4,Love it,Good but could use some improvements.,2024-06-04T19:30:07.283049Z,2024-11-26T16:46:40.021734Z
8414be1a-d779-4897-bd50-8c1041d8f2b0,8b33fed3-ef3f-4e7e-8afb-805b39af2b22,711706f2-c0f6-4fc3-8795-812f30c46077,5,Fantastic,"Would definitely buy again, very satisfied with the quality.",2023-11-07T04:22:31.032405Z,2024-03-11T18:47:44.451643Z
f9ce03a5-77ac-45cf-ba2b-6e2221a7bbe5,8b33fed3-ef3f-4e7e-8afb-805b39af2b22,67e682e8-d049-472b-a7f1-b626baf3a037,3,Not bad,"Would definitely buy again, very satisfied with the quality.",2024-07-31T12:40:06.287230Z,2024-12-17T14:56:33.183450Z
8e298baf-2b70-40dd-b99f-867b4cecc808,44e5d4f7-d268-42c1-8285-67c74a8ee114,11b637ab-c1b4-4643-ac3e-8ccb00034809,5,Poor quality,"Perfect for my needs, great build quality.",2023-02-05T18:26:17.324348Z,2023-08-19T01:37:33.735928Z
f43cd3fa-3d67-478d-993e-539b30ea0b36,44e5d4f7-d268-42c1-8285-67c74a8ee114,394443c6-ec5d-4b6b-9279-dbfb519edafb,5,Not bad,Good product but a bit overpriced.,2024-03-25T14:36:50.830829Z,2024-09-18T09:07:00.523162Z
bfb5275e-1cd5-4d79-9b04-d1ece97afd00,44e5d4f7-d268-42c1-8285-67c74a8ee114,9e97385e-c346-4acd-89d6-ec5a6fc5408e,5,Amazing!,Excellent customer service and product.,2022-06-03T16:18:39.585253Z,2024-04-13T05:19:31.302262Z
61afc04c-1277-4057-97e3-cf15a2e6951c,44e5d4f7-d268-42c1-8285-67c74a8ee114,282cf4dc-f545-4df3-92f6-a34532460abc,5,Great product!,Amazing quality and fast shipping!,2022-02-11T06:18:52.621880Z,2022-10-21T01:31:19.005337Z
9a64d248-0cc1-40d4-a52a-e452ee6e75e7,44e5d4f7-d268-42c1-8285-67c74a8ee114,96cbd1e3-e407-422e-9730-ee75a2294902,4,Fantastic,I absolutely love this product! Exceeded my expectations.,2022-02-21T08:08:22.921406Z,2023-09-24T16:42:49.587988Z
a327e8d7-8033-44f4-b942-df7636d9573b,14d413b9-38bd-451e-ac90-eb0d5563dcbe,19875587-3860-4584-bce9-a1e143c8d92b,2,Disappointed,"Expected more based on reviews, but it's decent.",2024-01-21T06:27:37.962865Z,2024-03-02T09:14:02.496162Z
ed0487d2-d9ca-4a3f-ae0a-c94faad21682,14d413b9-38bd-451e-ac90-eb0d5563dcbe,d71a068e-3ba8-47bf-b914-50699f3c86ba,4,Outstanding,Excellent customer service and product.,2023-10-15T12:27:25.948083Z,2023-12-04T08:58:19.626040Z
a88bd2f4-a77b-4983-b64f-df11a68138c3,14d413b9-38bd-451e-ac90-eb0d5563dcbe,04a92595-a7ee-4bf8-8e14-5c4bf33c3c8f,3,Good value,Excellent customer service and product.,2024-06-15T10:51:37.145936Z,2024-12-06T06:16:08.436535Z
de3d4b83-de34-46d3-8b74-577672928b88,9333e1d6-1519-4747-8ab1-9e37fe6e2e0c,b05aae3f-beb5-4b06-bd33-ea7140d90612,4,Disappointed,"Poor quality, broke after a week.",2024-08-07T20:29:34.192279Z,2024-11-11T13:06:08.552150Z
43455645-3341-46cd-b5ac-041a93193907,9333e1d6-1519-4747-8ab1-9e37fe6e2e0c,d7d9e5fe-3495-4bde-b1e1-ee707fea7fbb,5,Perfect,Highly recommend to everyone!,2023-12-03T22:22:29.371399Z,2024-07-08T14:26:26.483691Z
4bfb08f3-ce09-4fb1-9d1a-383024726930,9333e1d6-1519-4747-8ab1-9e37fe6e2e0c,d0e4db7f-8791-480e-ac0b-aefc5846adcd,5,Great product!,Best purchase I've made this year!,2023-03-08T02:48:08.645092Z,2024-01-11T07:37:32.391235Z
72314f4d-1643-46f7-8958-4543cb1be34b,9333e1d6-1519-4747-8ab1-9e37fe6e2e0c,b5292638-432c-452a-83b6-6feac4bb233d,4,Poor quality,"Poor quality, broke after a week.",2024-06-17T09:03:48.886159Z,2024-09-25T04:25:42.006242Z
369f4015-c507-4673-92d8-aa83cd5f6d60,ca033b73-05f5-4fa9-9348-dba821498f34,2329ca74-6581-4d95-a38a-b30cbb7e98d7,5,Perfect,Amazing quality and fast shipping!,2024-05-09T01:05:03.283298Z,2024-12-07T20:06:21.623210Z
d3854123-3013-4a2f-a47b-9f8960f35a6a,ca033b73-05f5-4fa9-9348-dba821498f34,33ba3521-03b0-4316-aaa4-036b9c9febe0,5,Terrible,Amazing quality and fast shipping!,2023-12-09T10:55:03.127341Z,2024-12-22T18:43:32.775278Z
1c2b83af-7a4a-481d-9885-ff997bb3d011,ca033b73-05f5-4fa9-9348-dba821498f34,bc428685-2bb7-4587-94fa-c2e2142b0376,2,Highly recommend,Exactly what I was looking for.,2022-05-28T17:47:31.143028Z,2023-01-11T21:40:54.162293Z
a21a9b8c-52dc-4d7c-934a-f6ca7d827996,ca033b73-05f5-4fa9-9348-dba821498f34,b05aae3f-beb5-4b06-bd33-ea7140d90612,4,Okay product,Highly recommend to everyone!,2022-01-07T15:39:44.210449Z,2022-08-29T02:00:09.633120Z
d9db8093-68de-473a-ac1d-9061707262a1,ca033b73-05f5-4fa9-9348-dba821498f34,a8e90bc0-b7e0-4167-a78d-8743a9a0d080,2,Not bad,"Would definitely buy again, very satisfied with the quality.",2022-07-29T03:30:01.873176Z,2023-12-28T14:25:03.971027Z
f06dc23a-9c35-4297-a81f-5d61bd85907b,ca033b73-05f5-4fa9-9348-dba821498f34,ef5a6c45-f4b3-4c9d-bab8-381495cf7124,3,Amazing!,"Expected more based on reviews, but it's decent.",2024-04-19T07:53:54.573276Z,2024-06-24T19:43:28.901055Z
c17df5b9-d2af-4506-ae4c-0fee9170389f,ca033b73-05f5-4fa9-9348-dba821498f34,50154ee8-40e2-43af-a64c-7eee045f0204,4,Good value,"Expected more based on reviews, but it's decent.",2023-10-14T00:11:09.858311Z,2024-10-29T21:15:10.536362Z
b9a700ec-f452-4f1a-a1c6-44cbebfb8986,ca033b73-05f5-4fa9-9348-dba821498f34,b9050064-bfc8-45f9-b041-922efa02a48e,5,Highly recommend,Amazing quality and fast shipping!,2023-05-07T09:18:42.104878Z,2024-12-29T15:23:42.288548Z
40d5c387-a07b-4e9a-b7b1-255e4867510b,bfab9943-f6bf-41b6-abe3-cf355418410b,485b345b-c1dc-46b2-9213-4ab5431d0668,5,Not bad,Amazing quality and fast shipping!,2023-03-03T13:09:01.297189Z,2024-06-13T03:36:24.011554Z
147ac25a-bf68-44a9-afb2-23faf314b667,bfab9943-f6bf-41b6-abe3-cf355418410b,795ac722-506d-49d9-b9df-eab043cb0535,4,Love it,Excellent customer service and product.,2024-07-03T21:39:28.044702Z,2024-10-01T04:29:56.758188Z
9128be8f-6e9d-4319-a93f-8e831655ba95,bfab9943-f6bf-41b6-abe3-cf355418410b,c3fcb921-9657-4dac-aa9c-7eafd981ce88,3,Could be better,"Perfect for my needs, great build quality.",2023-05-28T16:13:22.946392Z,2024-11-15T12:32:04.182973Z
9b8c7e58-5bc6-4398-abca-2cf2451173b1,bfab9943-f6bf-41b6-abe3-cf355418410b,155f0b20-9d0a-4ef4-9a7d-6600cfe0fba9,3,Love it,"Average product, nothing outstanding.",2023-07-31T10:29:45.900374Z,2023-12-21T08:50:48.690428Z
3337ab7f-1370-40ba-8bfa-4a2cb97bdf85,bfab9943-f6bf-41b6-abe3-cf355418410b,7c6e1ec5-5816-4d0c-8111-eb31ad9d9dd8,5,Not bad,Highly recommend to everyone!,2024-05-09T20:30:24.494668Z,2024-10-11T21:11:36.742916Z
402842c4-12c9-4ab3-8922-945211def19a,bfab9943-f6bf-41b6-abe3-cf355418410b,9e97385e-c346-4acd-89d6-ec5a6fc5408e,4,Love it,Exactly what I was looking for.,2022-09-23T04:44:20.617456Z,2024-05-09T11:37:39.870198Z
50c63324-bed5-452e-b6b7-fc5580d997db,bfab9943-f6bf-41b6-abe3-cf355418410b,37055a2e-8ef1-474b-a69b-6e857347d87e,2,Great product!,Good but could use some improvements.,2024-01-21T05:14:06.697576Z,2024-03-15T15:59:43.499555Z
d0f6350b-2d84-4bde-92d5-11d717f158aa,9e8d79e1-02d9-447c-a7bf-a930629265f1,0017ffbe-97c4-4b23-99fe-e540bb9898fd,3,Outstanding,Best purchase I've made this year!,2024-07-28T23:50:15.110553Z,2024-09-10T23:57:24.792528Z
b5cab488-be77-4d9a-a922-0a5268774214,9e8d79e1-02d9-447c-a7bf-a930629265f1,06910d1f-1765-4de9-af4e-c4acaeac42e8,4,Not bad,I absolutely love this product! Exceeded my expectations.,2023-09-19T08:07:02.887936Z,2024-10-06T02:28:48.392505Z
fd306129-1882-4861-b1b7-c808966bd1bc,9e8d79e1-02d9-447c-a7bf-a930629265f1,953a368e-10fd-45c9-abb9-2c7aac2a5a68,4,Great product!,Highly recommend to everyone!,2022-06-28T10:06:44.471345Z,2023-07-19T04:40:36.583499Z
6b98e1e2-aeed-4724-ab3d-eb9a74b052d6,9e8d79e1-02d9-447c-a7bf-a930629265f1,4e8f8352-6f54-423b-9192-cc1b34bf93e3,3,Amazing!,Amazing quality and fast shipping!,2023-11-27T09:14:12.778204Z,2024-02-17T13:52:33.847954Z
7439b6e0-80e7-4b63-9f16-f6ed6a1023dd,9e8d79e1-02d9-447c-a7bf-a930629265f1,b25b3209-6f7a-478d-b5f1-2bd4cd740f9d,3,Terrible,I absolutely love this product! Exceeded my expectations.,2023-10-07T21:06:13.034853Z,2024-11-24T04:57:00.377027Z
85ecda91-0d38-436a-a5a0-89053a53d73c,9e8d79e1-02d9-447c-a7bf-a930629265f1,d446e02d-7856-43f2-a678-59c42195a910,4,Perfect,Good but could use some improvements.,2022-03-15T10:11:43.765436Z,2024-11-19T23:41:33.520277Z
a1a1811e-bcb0-4749-9d6f-d794b149c694,d33ed18c-d598-43bd-bb9d-a459fb866368,3398bad2-9f43-47c5-bae3-f16c96f5422f,3,Fantastic,Amazing quality and fast shipping!,2023-05-28T11:22:39.943462Z,2024-12-20T04:51:04.460197Z
a6e200bc-29ac-448e-9141-c4b66e50707e,d33ed18c-d598-43bd-bb9d-a459fb866368,e50431f7-12b9-4a54-80ec-5f8a6a03c22f,4,Fantastic,"It's okay for the price, nothing special.",2023-08-06T02:08:50.542372Z,2024-06-06T03:07:31.241773Z
df7cb4e0-ae5a-422c-88cd-d4a0d426c58f,d33ed18c-d598-43bd-bb9d-a459fb866368,28e24c73-fdee-479e-ad4a-c89a4ae1e2fd,4,Excellent quality,I absolutely love this product! Exceeded my expectations.,2022-08-18T09:59:53.263592Z,2023-09-21T22:22:04.914822Z
2ee0a8c9-e53e-4f12-a747-7227fc0a6e99,d33ed18c-d598-43bd-bb9d-a459fb866368,9329c9fe-e8f1-4710-9504-2cb632ae9317,3,Disappointed,"It's okay for the price, nothing special.",2023-07-02T18:15:54.542910Z,2024-11-25T09:25:39.059399Z
857ef18e-31c6-45fa-a487-54f6a38a311f,ee4671d6-ed1e-49ed-963f-33095b67302a,3b9bfe23-674e-4287-a736-ea74883af3ae,4,Poor quality,"Not what I expected, quality could be much improved.",2023-10-31T00:02:21.441875Z,2024-03-12T06:21:56.801883Z
371dec8d-71e0-415f-bf87-5e43e6f53979,ee4671d6-ed1e-49ed-963f-33095b67302a,6eebf53f-7070-4bb0-aaea-315d95ed21c2,2,Perfect,Good but could use some improvements.,2024-01-22T10:59:48.695558Z,2024-02-22T07:31:04.844797Z
